6077	X	Z	S	Y	A	B	V	W
2.089955	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.100011	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.109953	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.120020	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.129964	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.139972	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.149972	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.159995	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.169949	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.180017	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.189970	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.199944	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.209968	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.219958	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.230147	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.239952	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.249979	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.260028	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.270247	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.279960	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.290184	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.299963	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.310204	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.319966	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.329997	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.340008	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.350012	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.360003	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.370028	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.379963	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.389987	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.399985	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.409962	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.420000	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.429994	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.439954	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.449965	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.459963	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.469948	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.479947	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.489962	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.499977	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.141447	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.191501	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.242005	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
