1910	X	Z	S	Y	A	B	V	W
5.460878	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.481867	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.501855	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.524841	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.546829	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.579811	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.645773	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.661764	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.682751	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.710736	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.796687	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.821672	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.854653	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.899627	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.919617	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.940606	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.981582	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.026556	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.071530	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.092518	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.116503	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.137492	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
